,Species_Jetz,Species_eBird,Species_BirdLife,Family_eBird,CommonName_eBird,aveUAI,SciName_MUTI,MUTIscore,SciName_UN,Urban,Family_Sci,X,Family_English,Coastal,Notes
822,Picumnus sclateri,Picumnus sclateri,Picumnus sclateri,Picidae (Woodpeckers),Ecuadorian Piculet,1.396552332,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
823,Picumnus squamulatus,Picumnus squamulatus,Picumnus squamulatus,Picidae (Woodpeckers),Scaled Piculet,1.57309173,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
824,Picumnus spilogaster,Picumnus spilogaster,Picumnus spilogaster,Picidae (Woodpeckers),White-bellied Piculet,1.757376849,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
825,Picumnus pygmaeus,Picumnus pygmaeus,Picumnus pygmaeus,Picidae (Woodpeckers),Spotted Piculet,2.354593031,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
826,Picumnus cirratus,Picumnus cirratus,Picumnus cirratus,Picidae (Woodpeckers),White-barred Piculet,2.260896073,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
827,Picumnus dorbignyanus,Picumnus dorbignyanus,Picumnus dorbignyanus,Picidae (Woodpeckers),Ocellated Piculet,0.189178506,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
828,Picumnus temminckii,Picumnus temminckii,Picumnus temminckii,Picidae (Woodpeckers),Ochre-collared Piculet,1.903400585,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
829,Picumnus albosquamatus,Picumnus albosquamatus,Picumnus albosquamatus,Picidae (Woodpeckers),White-wedged Piculet,1.344687995,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
830,Picumnus limae,Picumnus limae,Picumnus limae,Picidae (Woodpeckers),Ochraceous Piculet,1.729591855,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
831,Picumnus castelnau,Picumnus castelnau,Picumnus castelnau,Picidae (Woodpeckers),Plain-breasted Piculet,1.063170475,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
832,Picumnus subtilis,Picumnus subtilis,Picumnus subtilis,Picidae (Woodpeckers),Fine-barred Piculet,0.03520453,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
833,Picumnus olivaceus,Picumnus olivaceus,Picumnus olivaceus,Picidae (Woodpeckers),Olivaceous Piculet,0.686250591,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
834,Nesoctites micromegas,Nesoctites micromegas,Nesoctites micromegas,Picidae (Woodpeckers),Antillean Piculet,0.088897573,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
835,Hemicircus canente,Hemicircus canente,Hemicircus canente,Picidae (Woodpeckers),Heart-spotted Woodpecker,0.066230151,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
836,Sphyrapicus thyroideus,Sphyrapicus thyroideus,Sphyrapicus thyroideus,Picidae (Woodpeckers),Williamson's Sapsucker,1.157559955,Sphyrapicus thyroideus,-1.749521324,NA,NA,Picidae,49,(Woodpeckers),No,
837,Sphyrapicus varius,Sphyrapicus varius,Sphyrapicus varius,Picidae (Woodpeckers),Yellow-bellied Sapsucker,1.78477249,Sphyrapicus varius,-0.852047556,NA,NA,Picidae,49,(Woodpeckers),No,
838,Sphyrapicus nuchalis,Sphyrapicus nuchalis,Sphyrapicus nuchalis,Picidae (Woodpeckers),Red-naped Sapsucker,1.122975735,Sphyrapicus nuchalis,-1.399533363,NA,NA,Picidae,49,(Woodpeckers),No,
839,Sphyrapicus ruber,Sphyrapicus ruber,Sphyrapicus ruber,Picidae (Woodpeckers),Red-breasted Sapsucker,1.654919406,Sphyrapicus ruber,0.906567978,NA,NA,Picidae,49,(Woodpeckers),No,
840,Xiphidiopicus percussus,Xiphidiopicus percussus,Xiphidiopicus percussus,Picidae (Woodpeckers),Cuban Green Woodpecker,1.3117713,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
841,Melanerpes candidus,Melanerpes candidus,Melanerpes candidus,Picidae (Woodpeckers),White Woodpecker,1.997880059,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
842,Melanerpes lewis,Melanerpes lewis,Melanerpes lewis,Picidae (Woodpeckers),Lewis's Woodpecker,1.391272551,Melanerpes lewis,-1.224726777,Melanerpes lewis,N,Picidae,49,(Woodpeckers),No,
843,Melanerpes erythrocephalus,Melanerpes erythrocephalus,Melanerpes erythrocephalus,Picidae (Woodpeckers),Red-headed Woodpecker,1.329339022,Melanerpes erythrocephalus,-0.125993965,Melanerpes erythrocephalus,U,Picidae,49,(Woodpeckers),No,
844,Melanerpes formicivorus,Melanerpes formicivorus,Melanerpes formicivorus,Picidae (Woodpeckers),Acorn Woodpecker,1.328045629,Melanerpes formicivorus,0.969336871,Melanerpes formicivorus,U,Picidae,49,(Woodpeckers),No,
845,Melanerpes cruentatus,Melanerpes cruentatus,Melanerpes cruentatus,Picidae (Woodpeckers),Yellow-tufted Woodpecker,0.753026706,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
846,Melanerpes flavifrons,Melanerpes flavifrons,Melanerpes flavifrons,Picidae (Woodpeckers),Yellow-fronted Woodpecker,1.606099203,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
847,Melanerpes pucherani,Melanerpes pucherani,Melanerpes pucherani,Picidae (Woodpeckers),Black-cheeked Woodpecker,0.978021898,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
848,Melanerpes cactorum,Melanerpes cactorum,Melanerpes cactorum,Picidae (Woodpeckers),White-fronted Woodpecker,3.053779183,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
849,Melanerpes striatus,Melanerpes striatus,Melanerpes striatus,Picidae (Woodpeckers),Hispaniolan Woodpecker,2.906289043,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
850,Melanerpes radiolatus,Melanerpes radiolatus,Melanerpes radiolatus,Picidae (Woodpeckers),Jamaican Woodpecker,0.700240204,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
851,Melanerpes chrysogenys,Melanerpes chrysogenys,Melanerpes chrysogenys,Picidae (Woodpeckers),Golden-cheeked Woodpecker,1.523466929,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
852,Melanerpes hypopolius,Melanerpes hypopolius,Melanerpes hypopolius,Picidae (Woodpeckers),Gray-breasted Woodpecker,1.73379357,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
853,Melanerpes pygmaeus,Melanerpes pygmaeus,Melanerpes pygmaeus,Picidae (Woodpeckers),Yucatan Woodpecker,1.337499506,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
854,Melanerpes rubricapillus,Melanerpes rubricapillus,Melanerpes rubricapillus,Picidae (Woodpeckers),Red-crowned Woodpecker,2.195755723,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
855,Melanerpes uropygialis,Melanerpes uropygialis,Melanerpes uropygialis,Picidae (Woodpeckers),Gila Woodpecker,1.457086611,Melanerpes uropygialis,2.155564926,Melanerpes uropygialis,U,Picidae,49,(Woodpeckers),No,
856,Melanerpes hoffmannii,Melanerpes hoffmannii,Melanerpes hoffmannii,Picidae (Woodpeckers),Hoffmann's Woodpecker,1.403836811,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
857,Melanerpes aurifrons,Melanerpes aurifrons,Melanerpes aurifrons,Picidae (Woodpeckers),Golden-fronted Woodpecker,1.673667127,Melanerpes aurifrons,0.06952463,Melanerpes aurifrons,U,Picidae,49,(Woodpeckers),No,
858,Melanerpes carolinus,Melanerpes carolinus,Melanerpes carolinus,Picidae (Woodpeckers),Red-bellied Woodpecker,1.88325482,Melanerpes carolinus,1.454868776,Melanerpes carolinus,N,Picidae,49,(Woodpeckers),No,
859,Melanerpes superciliaris,Melanerpes superciliaris,Melanerpes superciliaris,Picidae (Woodpeckers),West Indian Woodpecker,1.739255799,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
860,Picoides tridactylus,Picoides tridactylus,Picoides tridactylus,Picidae (Woodpeckers),Eurasian Three-toed Woodpecker,NA,NA,NA,Picoides tridactylus,N,Picidae,49,(Woodpeckers),No,
861,Picoides dorsalis,Picoides dorsalis,Picoides tridactylus,Picidae (Woodpeckers),American Three-toed Woodpecker,0.751588535,Picoides dorsalis,-1.32442101,Picoides dorsalis,N,Picidae,49,(Woodpeckers),No,
862,Picoides arcticus,Picoides arcticus,Picoides arcticus,Picidae (Woodpeckers),Black-backed Woodpecker,0.833429213,Picoides arcticus,-1.496477466,Picoides arcticus,N,Picidae,49,(Woodpeckers),No,
863,Dendrocopos maculatus,Yungipicus maculatus,Picoides maculatus,Picidae (Woodpeckers),Philippine Pygmy Woodpecker,2.288785026,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
864,Dendrocopos nanus,Yungipicus nanus,Picoides nanus,Picidae (Woodpeckers),Brown-capped Pygmy Woodpecker,0.260575498,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
865,Dendrocopos moluccensis,Yungipicus moluccensis,Picoides moluccensis,Picidae (Woodpeckers),Sunda Pygmy Woodpecker,3.104699783,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
866,Dendrocopos canicapillus,Yungipicus canicapillus,Picoides canicapillus,Picidae (Woodpeckers),Gray-capped Pygmy Woodpecker,2.208824356,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
867,Dendrocopos kizuki,Yungipicus kizuki,Picoides kizuki,Picidae (Woodpeckers),Japanese Pygmy Woodpecker,2.258908805,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
868,Dendrocopos mahrattensis,Leiopicus mahrattensis,Leiopicus mahrattensis,Picidae (Woodpeckers),Yellow-crowned Woodpecker,1.197205013,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
869,Dendrocopos medius,Dendrocoptes medius,Leiopicus medius,Picidae (Woodpeckers),Middle Spotted Woodpecker,2.038021093,NA,NA,Dendrocopos medius,N,Picidae,49,(Woodpeckers),No,
870,Dendropicos fuscescens,Chloropicus fuscescens,Dendropicos fuscescens,Picidae (Woodpeckers),Cardinal Woodpecker,1.684617988,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
871,Mesopicos goertae,Chloropicus goertae,Dendropicos goertae,Picidae (Woodpeckers),African Gray Woodpecker,1.215677422,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
872,Dendropicos spodocephalus,Chloropicus spodocephalus,Dendropicos spodocephalus,Picidae (Woodpeckers),Mountain Gray Woodpecker,1.623875677,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
873,Mesopicos griseocephalus,Chloropicus griseocephalus,Dendropicos griseocephalus,Picidae (Woodpeckers),Olive Woodpecker,1.215563338,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
874,Dendrocopos macei,Dendrocopos macei,Dendrocopos macei,Picidae (Woodpeckers),Fulvous-breasted Woodpecker,1.767087749,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
875,Dendrocopos macei,Dendrocopos analis,Dendrocopos analis,Picidae (Woodpeckers),Freckle-breasted Woodpecker,1.502786517,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
876,Dendrocopos noguchii,Dendrocopos noguchii,Dendrocopos noguchii,Picidae (Woodpeckers),Okinawa Woodpecker,0.222547774,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
877,Dendrocopos leucotos,Dendrocopos leucotos,Dendrocopos leucotos,Picidae (Woodpeckers),White-backed Woodpecker,1.511158235,NA,NA,Dendrocopos leucotos,U,Picidae,49,(Woodpeckers),No,
878,Dendrocopos major,Dendrocopos major,Dendrocopos major,Picidae (Woodpeckers),Great Spotted Woodpecker,1.783355898,NA,NA,Dendrocopos major,N,Picidae,49,(Woodpeckers),No,
879,Dendrocopos syriacus,Dendrocopos syriacus,Dendrocopos syriacus,Picidae (Woodpeckers),Syrian Woodpecker,1.979114683,NA,NA,Dendrocopos syriacus,U,Picidae,49,(Woodpeckers),No,
880,Dendrocopos minor,Dryobates minor,Dryobates minor,Picidae (Woodpeckers),Lesser Spotted Woodpecker,1.517061563,NA,NA,Dendrocopos minor,U,Picidae,49,(Woodpeckers),No,
881,Picoides pubescens,Dryobates pubescens,Dryobates pubescens,Picidae (Woodpeckers),Downy Woodpecker,2.170511395,Dryobates pubescens,1.949505255,Picoides pubescens,U,Picidae,49,(Woodpeckers),No,
882,Picoides nuttallii,Dryobates nuttallii,Dryobates nuttallii,Picidae (Woodpeckers),Nuttall's Woodpecker,2.1240436,Dryobates nuttallii,2.254414111,Picoides nuttallii,N,Picidae,49,(Woodpeckers),No,
883,Picoides scalaris,Dryobates scalaris,Dryobates scalaris,Picidae (Woodpeckers),Ladder-backed Woodpecker,1.454262558,Dryobates scalaris,0.168670382,Picoides scalaris,N,Picidae,49,(Woodpeckers),No,
884,Picoides borealis,Dryobates borealis,Leuconotopicus borealis,Picidae (Woodpeckers),Red-cockaded Woodpecker,0.966990282,Dryobates borealis,-1.868076821,Picoides borealis,N,Picidae,49,(Woodpeckers),No,
885,Picoides villosus,Dryobates villosus,Leuconotopicus villosus,Picidae (Woodpeckers),Hairy Woodpecker,1.427801328,Dryobates villosus,1.109034333,Picoides villosus,U,Picidae,49,(Woodpeckers),No,
886,Picoides albolarvatus,Dryobates albolarvatus,Leuconotopicus albolarvatus,Picidae (Woodpeckers),White-headed Woodpecker,0.103856382,Dryobates albolarvatus,-1.660900906,Picoides albolarvatus,N,Picidae,49,(Woodpeckers),No,
887,Picoides fumigatus,Dryobates fumigatus,Leuconotopicus fumigatus,Picidae (Woodpeckers),Smoky-brown Woodpecker,0.811316184,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
888,Picoides stricklandi,Dryobates stricklandi,Leuconotopicus stricklandi,Picidae (Woodpeckers),Strickland's Woodpecker,0.664311606,NA,NA,Picoides stricklandi,N,Picidae,49,(Woodpeckers),No,
889,Picoides arizonae,Dryobates arizonae,Leuconotopicus arizonae,Picidae (Woodpeckers),Arizona Woodpecker,0.076526726,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
890,Veniliornis kirkii,Dryobates kirkii,Veniliornis kirkii,Picidae (Woodpeckers),Red-rumped Woodpecker,0.705114377,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
891,Veniliornis cassini,Dryobates cassini,Veniliornis cassini,Picidae (Woodpeckers),Golden-collared Woodpecker,2.337751896,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
892,Veniliornis spilogaster,Dryobates spilogaster,Veniliornis spilogaster,Picidae (Woodpeckers),White-spotted Woodpecker,1.66664187,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
893,Veniliornis mixtus,Dryobates mixtus,Veniliornis mixtus,Picidae (Woodpeckers),Checkered Woodpecker,2.42685385,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
894,Veniliornis lignarius,Dryobates lignarius,Veniliornis lignarius,Picidae (Woodpeckers),Striped Woodpecker,1.230051344,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
895,Veniliornis sanguineus,Dryobates sanguineus,Veniliornis sanguineus,Picidae (Woodpeckers),Blood-colored Woodpecker,1.911651065,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
896,Veniliornis passerinus,Dryobates passerinus,Veniliornis passerinus,Picidae (Woodpeckers),Little Woodpecker,1.169634784,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
897,Veniliornis callonotus,Dryobates callonotus,Veniliornis callonotus,Picidae (Woodpeckers),Scarlet-backed Woodpecker,1.002180637,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
898,Blythipicus rubiginosus,Blythipicus rubiginosus,Blythipicus rubiginosus,Picidae (Woodpeckers),Maroon Woodpecker,0.316148483,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
899,Blythipicus pyrrhotis,Blythipicus pyrrhotis,Blythipicus pyrrhotis,Picidae (Woodpeckers),Bay Woodpecker,1.290663965,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
900,Chrysocolaptes lucidus,Chrysocolaptes guttacristatus,Chrysocolaptes guttacristatus,Picidae (Woodpeckers),Greater Flameback,0.128889914,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
901,Chrysocolaptes lucidus,Chrysocolaptes haematribon,Chrysocolaptes haematribon,Picidae (Woodpeckers),Luzon Flameback,0.865443845,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
902,Chrysocolaptes festivus,Chrysocolaptes festivus,Chrysocolaptes festivus,Picidae (Woodpeckers),White-naped Woodpecker,1.398962288,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
903,Campephilus rubricollis,Campephilus rubricollis,Campephilus rubricollis,Picidae (Woodpeckers),Red-necked Woodpecker,1.820916732,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
904,Campephilus robustus,Campephilus robustus,Campephilus robustus,Picidae (Woodpeckers),Robust Woodpecker,0.996959364,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
905,Campephilus melanoleucos,Campephilus melanoleucos,Campephilus melanoleucos,Picidae (Woodpeckers),Crimson-crested Woodpecker,1.011417399,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
906,Campephilus guatemalensis,Campephilus guatemalensis,Campephilus guatemalensis,Picidae (Woodpeckers),Pale-billed Woodpecker,0.369432037,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
907,Campephilus gayaquilensis,Campephilus gayaquilensis,Campephilus gayaquilensis,Picidae (Woodpeckers),Guayaquil Woodpecker,0.786660649,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
908,Campephilus leucopogon,Campephilus leucopogon,Campephilus leucopogon,Picidae (Woodpeckers),Cream-backed Woodpecker,0.721755447,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
909,Campephilus magellanicus,Campephilus magellanicus,Campephilus magellanicus,Picidae (Woodpeckers),Magellanic Woodpecker,0.058900722,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
910,Celeus brachyurus,Micropternus brachyurus,Micropternus brachyurus,Picidae (Woodpeckers),Rufous Woodpecker,1.503891607,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
911,Dinopium javanense,Dinopium javanense,Dinopium javanense,Picidae (Woodpeckers),Common Flameback,3.184204012,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
912,Dinopium javanense,Dinopium everetti,Dinopium everetti,Picidae (Woodpeckers),Spot-throated Flameback,0.123788107,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
913,Dinopium benghalense,Dinopium benghalense,Dinopium benghalense,Picidae (Woodpeckers),Black-rumped Flameback,1.825854109,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
914,Picus chlorolophus,Picus chlorolophus,Picus chlorolophus,Picidae (Woodpeckers),Lesser Yellownape,0.158798695,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
915,Picus vittatus,Picus vittatus,Picus vittatus,Picidae (Woodpeckers),Laced Woodpecker,3.0373403,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
916,Picus awokera,Picus awokera,Picus awokera,Picidae (Woodpeckers),Japanese Woodpecker,2.023218265,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
917,Picus canus,Picus canus,Picus canus,Picidae (Woodpeckers),Gray-headed Woodpecker,1.328001639,NA,NA,Picus canus,N,Picidae,49,(Woodpeckers),No,
918,Picus vaillantii,Picus vaillantii,Picus vaillantii,Picidae (Woodpeckers),Levaillant's Woodpecker,NA,NA,NA,Picus vaillantii,N,Picidae,49,(Woodpeckers),No,
919,Picus viridis,Picus viridis,Picus viridis,Picidae (Woodpeckers),Eurasian Green Woodpecker,1.475589387,NA,NA,Picus viridis,U,Picidae,49,(Woodpeckers),No,
920,Picus viridis,Picus sharpei,Picus sharpei,Picidae (Woodpeckers),Iberian Green Woodpecker,1.746761094,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
921,Picus mineaceus,Chrysophlegma miniaceum,Chrysophlegma miniaceum,Picidae (Woodpeckers),Banded Woodpecker,3.0896969,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
922,Picus mentalis,Chrysophlegma mentale,Chrysophlegma mentale,Picidae (Woodpeckers),Checker-throated Woodpecker,0.345687949,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
923,Geocolaptes olivaceus,Geocolaptes olivaceus,Geocolaptes olivaceus,Picidae (Woodpeckers),Ground Woodpecker,0.14615726,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
924,Campethera nubica,Campethera nubica,Campethera nubica,Picidae (Woodpeckers),Nubian Woodpecker,0.791595261,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
925,Campethera abingoni,Campethera abingoni,Campethera abingoni,Picidae (Woodpeckers),Golden-tailed Woodpecker,1.699992624,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
926,Mulleripicus funebris,Mulleripicus funebris,Mulleripicus funebris,Picidae (Woodpeckers),Northern Sooty-Woodpecker,0.952072291,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
927,Dryocopus lineatus,Dryocopus lineatus,Hylatomus lineatus,Picidae (Woodpeckers),Lineated Woodpecker,0.983005927,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
928,Dryocopus pileatus,Dryocopus pileatus,Hylatomus pileatus,Picidae (Woodpeckers),Pileated Woodpecker,1.258601644,Dryocopus pileatus,0.846131611,NA,NA,Picidae,49,(Woodpeckers),No,
929,Dryocopus schulzi,Dryocopus schulzii,Hylatomus schulzii,Picidae (Woodpeckers),Black-bodied Woodpecker,1.194414947,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
930,Dryocopus javensis,Dryocopus javensis,Dryocopus javensis,Picidae (Woodpeckers),White-bellied Woodpecker,1.023918998,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
931,Dryocopus hodgei,Dryocopus hodgei,Dryocopus hodgei,Picidae (Woodpeckers),Andaman Woodpecker,0.089714089,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
932,Dryocopus martius,Dryocopus martius,Dryocopus martius,Picidae (Woodpeckers),Black Woodpecker,1.240644688,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
933,Celeus loricatus,Celeus loricatus,Celeus loricatus,Picidae (Woodpeckers),Cinnamon Woodpecker,0.353114625,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
934,Celeus flavus,Celeus flavus,Celeus flavus,Picidae (Woodpeckers),Cream-colored Woodpecker,0.104576559,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
935,Celeus flavescens,Celeus ochraceus,Celeus ochraceus,Picidae (Woodpeckers),Ochre-backed Woodpecker,1.526735153,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
936,Celeus elegans,Celeus elegans,Celeus elegans,Picidae (Woodpeckers),Chestnut Woodpecker,0.074771744,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
937,Celeus lugubris,Celeus lugubris,Celeus lugubris,Picidae (Woodpeckers),Pale-crested Woodpecker,1.577367633,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
938,Celeus flavescens,Celeus flavescens,Celeus flavescens,Picidae (Woodpeckers),Blond-crested Woodpecker,3.086702066,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
939,Piculus callopterus,Piculus callopterus,Piculus callopterus,Picidae (Woodpeckers),Stripe-cheeked Woodpecker,0.752056504,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
940,Piculus flavigula,Piculus flavigula,Piculus flavigula,Picidae (Woodpeckers),Yellow-throated Woodpecker,1.84437307,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
941,Piculus chrysochloros,Piculus chrysochloros,Piculus chrysochloros,Picidae (Woodpeckers),Golden-green Woodpecker,2.258240641,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
942,Colaptes rubiginosus,Colaptes rubiginosus,Colaptes rubiginosus,Picidae (Woodpeckers),Golden-olive Woodpecker,0.640908206,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
943,Colaptes auricularis,Colaptes auricularis,Colaptes auricularis,Picidae (Woodpeckers),Gray-crowned Woodpecker,0.185965148,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
944,Colaptes rivolii,Colaptes rivolii,Colaptes rivolii,Picidae (Woodpeckers),Crimson-mantled Woodpecker,0.187879848,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
945,Colaptes atricollis,Colaptes atricollis,Colaptes atricollis,Picidae (Woodpeckers),Black-necked Woodpecker,0.385992952,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
946,Colaptes punctigula,Colaptes punctigula,Colaptes punctigula,Picidae (Woodpeckers),Spot-breasted Woodpecker,1.680698341,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
947,Colaptes melanochloros,Colaptes melanochloros,Colaptes melanochloros,Picidae (Woodpeckers),Green-barred Woodpecker,2.350535611,NA,NA,NA,NA,Picidae,49,(Woodpeckers),No,
