"","MUTIscore","SciName_MUTI","CommonName_MUTI","Species_eBird","Species_Jetz","Family_Jetz","CommonName_UAI","aveUAI","Species_BirdLife","Species_UN","Urban","family.MUTI","Family_all","Species","English","Coastal"
"378",NA,NA,NA,"Charadrius modestus","Charadrius modestus","Charadriidae","Rufous-chested Dotterel",0.978070478,"Charadrius modestus",NA,NA,NA,"Charadriidae","Charadrius_modestus",NA,"Yes"
"379",NA,NA,NA,"Charadrius montanus","Charadrius montanus","Charadriidae","Mountain Plover",0.015699296,"Charadrius montanus",NA,NA,NA,"Charadriidae","Charadrius_montanus",NA,"Yes"
"380",NA,NA,NA,"Charadrius montanus","Charadrius montanus","Charadriidae","Mountain Plover",0.015699296,"Charadrius montanus",NA,NA,NA,"Charadriidae","Charadrius_montanus",NA,"Yes"
"381",NA,NA,NA,"Charadrius obscurus","Charadrius obscurus","Charadriidae","Red-breasted Dotterel",0.525471575,"Charadrius obscurus",NA,NA,NA,"Charadriidae","Charadrius_obscurus",NA,"Yes"
"382",NA,NA,NA,"Charadrius obscurus","Charadrius obscurus","Charadriidae","Red-breasted Dotterel",0.525471575,"Charadrius obscurus",NA,NA,NA,"Charadriidae","Charadrius_obscurus",NA,"Yes"
"383",NA,NA,NA,"Charadrius pecuarius","Charadrius pecuarius","Charadriidae","Kittlitz's Plover",0.945704963,"Charadrius pecuarius",NA,NA,NA,"Charadriidae","Charadrius_pecuarius",NA,"Yes"
"384",NA,NA,NA,"Charadrius pecuarius","Charadrius pecuarius","Charadriidae","Kittlitz's Plover",0.945704963,"Charadrius pecuarius",NA,NA,NA,"Charadriidae","Charadrius_pecuarius",NA,"Yes"
"385",NA,NA,NA,"Charadrius peronii","Charadrius peronii","Charadriidae","Malaysian Plover",1.867128541,"Charadrius peronii",NA,NA,NA,"Charadriidae","Charadrius_peronii",NA,"Yes"
"386",NA,NA,NA,"Charadrius peronii","Charadrius peronii","Charadriidae","Malaysian Plover",1.867128541,"Charadrius peronii",NA,NA,NA,"Charadriidae","Charadrius_peronii",NA,"Yes"
"387",NA,NA,NA,"Charadrius placidus","Charadrius placidus","Charadriidae","Long-billed Plover",2.238419278,"Charadrius placidus",NA,NA,NA,"Charadriidae","Charadrius_placidus",NA,"Yes"
"388",NA,NA,NA,"Charadrius placidus","Charadrius placidus","Charadriidae","Long-billed Plover",2.238419278,"Charadrius placidus",NA,NA,NA,"Charadriidae","Charadrius_placidus",NA,"Yes"
"389",NA,NA,NA,"Charadrius tricollaris","Charadrius tricollaris","Charadriidae","Three-banded Plover",1.239374943,"Charadrius tricollaris",NA,NA,NA,"Charadriidae","Charadrius_tricollaris",NA,"Yes"
"390",NA,NA,NA,"Charadrius tricollaris","Charadrius tricollaris","Charadriidae","Three-banded Plover",1.239374943,"Charadrius tricollaris",NA,NA,NA,"Charadriidae","Charadrius_tricollaris",NA,"Yes"
"391",NA,NA,NA,"Elseyornis melanops","Elseyornis melanops","Charadriidae","Black-fronted Dotterel",1.291053096,"Elseyornis melanops",NA,NA,NA,"Charadriidae","Elseyornis_melanops",NA,"Yes"
"392",NA,NA,NA,"Elseyornis melanops","Elseyornis melanops","Charadriidae","Black-fronted Dotterel",1.291053096,"Elseyornis melanops",NA,NA,NA,"Charadriidae","Elseyornis_melanops",NA,"Yes"
"393",NA,NA,NA,"Erythrogonys cinctus","Erythrogonys cinctus","Charadriidae","Red-kneed Dotterel",1.277013514,"Erythrogonys cinctus",NA,NA,NA,"Charadriidae","Erythrogonys_cinctus",NA,"Yes"
"394",NA,NA,NA,"Erythrogonys cinctus","Erythrogonys cinctus","Charadriidae","Red-kneed Dotterel",1.277013514,"Erythrogonys cinctus",NA,NA,NA,"Charadriidae","Erythrogonys_cinctus",NA,"Yes"
"395",NA,NA,NA,"Phegornis mitchellii","Phegornis mitchellii","Charadriidae","Diademed Sandpiper-Plover",0.002331512,"Phegornis mitchellii",NA,NA,NA,"Charadriidae","Phegornis_mitchellii",NA,"Yes"
"396",NA,NA,NA,"Phegornis mitchellii","Phegornis mitchellii","Charadriidae","Diademed Sandpiper-Plover",0.002331512,"Phegornis mitchellii",NA,NA,NA,"Charadriidae","Phegornis_mitchellii",NA,"Yes"
"397",NA,NA,NA,"Pluvialis apricaria","Pluvialis apricaria","Charadriidae","European Golden-Plover",1.26727354,"Pluvialis apricaria",NA,NA,NA,"Charadriidae","Pluvialis_apricaria",NA,"Yes"
"398",NA,NA,NA,"Pluvialis apricaria","Pluvialis apricaria","Charadriidae","European Golden-Plover",1.26727354,"Pluvialis apricaria",NA,NA,NA,"Charadriidae","Pluvialis_apricaria",NA,"Yes"
"399",NA,NA,NA,"Pluvialis dominica","Pluvialis dominica","Charadriidae","American Golden-Plover",1.209247746,"Pluvialis dominica",NA,NA,NA,"Charadriidae","Pluvialis_dominica",NA,"Yes"
"400",NA,NA,NA,"Pluvialis dominica","Pluvialis dominica","Charadriidae","American Golden-Plover",1.209247746,"Pluvialis dominica",NA,NA,NA,"Charadriidae","Pluvialis_dominica",NA,"Yes"
"401",NA,NA,NA,"Pluvialis fulva","Pluvialis fulva","Charadriidae","Pacific Golden-Plover",1.341100179,"Pluvialis fulva",NA,NA,NA,"Charadriidae","Pluvialis_fulva",NA,"Yes"
"402",NA,NA,NA,"Pluvialis fulva","Pluvialis fulva","Charadriidae","Pacific Golden-Plover",1.341100179,"Pluvialis fulva",NA,NA,NA,"Charadriidae","Pluvialis_fulva",NA,"Yes"
"403",NA,NA,NA,"Pluvialis squatarola","Pluvialis squatarola","Charadriidae","Black-bellied Plover",1.495897414,"Pluvialis squatarola",NA,NA,NA,"Charadriidae","Pluvialis_squatarola",NA,"Yes"
"404",NA,NA,NA,"Pluvialis squatarola","Pluvialis squatarola","Charadriidae","Black-bellied Plover",1.495897414,"Pluvialis squatarola",NA,NA,NA,"Charadriidae","Pluvialis_squatarola",NA,"Yes"
"405",NA,NA,NA,"Thinornis novaeseelandiae","Thinornis novaeseelandiae","Charadriidae","Shore Plover",0.088743361,"Thinornis novaeseelandiae",NA,NA,NA,"Charadriidae","Thinornis_novaeseelandiae",NA,"Yes"
"406",NA,NA,NA,"Thinornis novaeseelandiae","Thinornis novaeseelandiae","Charadriidae","Shore Plover",0.088743361,"Thinornis novaeseelandiae",NA,NA,NA,"Charadriidae","Thinornis_novaeseelandiae",NA,"Yes"
"407",NA,NA,NA,"Thinornis cucullatus","Thinornis rubricollis","Charadriidae","Hooded Plover",0.356058521,"Thinornis cucullatus",NA,NA,NA,"Charadriidae","Thinornis_rubricollis",NA,"Yes"
"408",NA,NA,NA,"Thinornis cucullatus","Thinornis rubricollis","Charadriidae","Hooded Plover",0.356058521,"Thinornis cucullatus",NA,NA,NA,"Charadriidae","Thinornis_rubricollis",NA,"Yes"
"409",NA,NA,NA,"Vanellus albiceps","Vanellus albiceps","Charadriidae","White-headed Lapwing",0.289798063,"Vanellus albiceps",NA,NA,NA,"Charadriidae","Vanellus_albiceps",NA,"Yes"
"410",NA,NA,NA,"Vanellus albiceps","Vanellus albiceps","Charadriidae","White-headed Lapwing",0.289798063,"Vanellus albiceps",NA,NA,NA,"Charadriidae","Vanellus_albiceps",NA,"Yes"
"411",NA,NA,NA,"Vanellus armatus","Vanellus armatus","Charadriidae","Blacksmith Lapwing",1.488724235,"Vanellus armatus",NA,NA,NA,"Charadriidae","Vanellus_armatus",NA,"Yes"
"412",NA,NA,NA,"Vanellus armatus","Vanellus armatus","Charadriidae","Blacksmith Lapwing",1.488724235,"Vanellus armatus",NA,NA,NA,"Charadriidae","Vanellus_armatus",NA,"Yes"
"413",NA,NA,NA,"Vanellus chilensis","Vanellus chilensis","Charadriidae","Southern Lapwing",2.13192358,"Vanellus chilensis",NA,NA,NA,"Charadriidae","Vanellus_chilensis",NA,"Yes"
"414",NA,NA,NA,"Vanellus chilensis","Vanellus chilensis","Charadriidae","Southern Lapwing",2.13192358,"Vanellus chilensis",NA,NA,NA,"Charadriidae","Vanellus_chilensis",NA,"Yes"
"415",NA,NA,NA,"Vanellus cinereus","Vanellus cinereus","Charadriidae","Gray-headed Lapwing",2.096251173,"Vanellus cinereus",NA,NA,NA,"Charadriidae","Vanellus_cinereus",NA,"Yes"
"416",NA,NA,NA,"Vanellus cinereus","Vanellus cinereus","Charadriidae","Gray-headed Lapwing",2.096251173,"Vanellus cinereus",NA,NA,NA,"Charadriidae","Vanellus_cinereus",NA,"Yes"
"417",NA,NA,NA,"Vanellus coronatus","Vanellus coronatus","Charadriidae","Crowned Lapwing",1.490592795,"Vanellus coronatus",NA,NA,NA,"Charadriidae","Vanellus_coronatus",NA,"Yes"
"418",NA,NA,NA,"Vanellus coronatus","Vanellus coronatus","Charadriidae","Crowned Lapwing",1.490592795,"Vanellus coronatus",NA,NA,NA,"Charadriidae","Vanellus_coronatus",NA,"Yes"
"419",NA,NA,NA,"Vanellus crassirostris","Vanellus crassirostris","Charadriidae","Long-toed Lapwing",0.575541287,"Vanellus crassirostris",NA,NA,NA,"Charadriidae","Vanellus_crassirostris",NA,"Yes"
"420",NA,NA,NA,"Vanellus crassirostris","Vanellus crassirostris","Charadriidae","Long-toed Lapwing",0.575541287,"Vanellus crassirostris",NA,NA,NA,"Charadriidae","Vanellus_crassirostris",NA,"Yes"
"421",NA,NA,NA,"Vanellus duvaucelii","Vanellus duvaucelii","Charadriidae","River Lapwing",2.018498175,"Vanellus duvaucelii",NA,NA,NA,"Charadriidae","Vanellus_duvaucelii",NA,"Yes"
"422",NA,NA,NA,"Vanellus duvaucelii","Vanellus duvaucelii","Charadriidae","River Lapwing",2.018498175,"Vanellus duvaucelii",NA,NA,NA,"Charadriidae","Vanellus_duvaucelii",NA,"Yes"
"423",NA,NA,NA,"Vanellus leucurus","Vanellus leucurus","Charadriidae","White-tailed Lapwing",2.314725283,"Vanellus leucurus",NA,NA,NA,"Charadriidae","Vanellus_leucurus",NA,"Yes"
"424",NA,NA,NA,"Vanellus leucurus","Vanellus leucurus","Charadriidae","White-tailed Lapwing",2.314725283,"Vanellus leucurus",NA,NA,NA,"Charadriidae","Vanellus_leucurus",NA,"Yes"
"425",NA,NA,NA,"Vanellus malabaricus","Vanellus malarbaricus","Charadriidae","Yellow-wattled Lapwing",1.321896395,"Vanellus malabaricus",NA,NA,NA,"Charadriidae","Vanellus_malarbaricus",NA,"Yes"
"426",NA,NA,NA,"Vanellus malabaricus","Vanellus malarbaricus","Charadriidae","Yellow-wattled Lapwing",1.321896395,"Vanellus malabaricus",NA,NA,NA,"Charadriidae","Vanellus_malarbaricus",NA,"Yes"
"427",NA,NA,NA,"Vanellus resplendens","Vanellus resplendens","Charadriidae","Andean Lapwing",0.383963039,"Vanellus resplendens",NA,NA,NA,"Charadriidae","Vanellus_resplendens",NA,"Yes"
"428",NA,NA,NA,"Vanellus resplendens","Vanellus resplendens","Charadriidae","Andean Lapwing",0.383963039,"Vanellus resplendens",NA,NA,NA,"Charadriidae","Vanellus_resplendens",NA,"Yes"
"429",NA,NA,NA,"Vanellus senegallus","Vanellus senegallus","Charadriidae","Wattled Lapwing",2.477567283,"Vanellus senegallus",NA,NA,NA,"Charadriidae","Vanellus_senegallus",NA,"Yes"
"430",NA,NA,NA,"Vanellus senegallus","Vanellus senegallus","Charadriidae","Wattled Lapwing",2.477567283,"Vanellus senegallus",NA,NA,NA,"Charadriidae","Vanellus_senegallus",NA,"Yes"
"431",NA,NA,NA,"Pluvianellus socialis","Pluvianellus socialis","Chionidae","Magellanic Plover",0,"Pluvianellus socialis",NA,NA,NA,"Chionidae","Pluvianellus_socialis",NA,"Yes"
"432",NA,NA,NA,"Dromas ardeola","Dromas ardeola","Dromadidae","Crab-Plover",1.933691987,"Dromas ardeola",NA,NA,NA,"Dromadidae","Dromas_ardeola",NA,"Yes"
"433",NA,NA,NA,"Haematopus ater","Haematopus ater","Haematopodidae","Blackish Oystercatcher",1.36573677,"Haematopus ater",NA,NA,NA,"Haematopodidae","Haematopus_ater",NA,"Yes"
"434",NA,NA,NA,"Haematopus finschi","Haematopus finschi","Haematopodidae","South Island Oystercatcher",0.619925707,"Haematopus finschi",NA,NA,NA,"Haematopodidae","Haematopus_finschi",NA,"Yes"
"435",NA,NA,NA,"Haematopus fuliginosus","Haematopus fuliginosus","Haematopodidae","Sooty Oystercatcher",0.886613541,"Haematopus fuliginosus",NA,NA,NA,"Haematopodidae","Haematopus_fuliginosus",NA,"Yes"
"436",NA,NA,NA,"Haematopus leucopodus","Haematopus leucopodus","Haematopodidae","Magellanic Oystercatcher",1.068706593,"Haematopus leucopodus",NA,NA,NA,"Haematopodidae","Haematopus_leucopodus",NA,"Yes"
"437",NA,NA,NA,"Haematopus longirostris","Haematopus longirostris","Haematopodidae","Pied Oystercatcher",1.030123677,"Haematopus longirostris",NA,NA,NA,"Haematopodidae","Haematopus_longirostris",NA,"Yes"
"438",NA,NA,NA,"Haematopus moquini","Haematopus moquini","Haematopodidae","African Oystercatcher",1.433498153,"Haematopus moquini",NA,NA,NA,"Haematopodidae","Haematopus_moquini",NA,"Yes"
"439",NA,NA,NA,"Haematopus ostralegus","Haematopus ostralegus","Haematopodidae","Eurasian Oystercatcher",1.639236024,"Haematopus ostralegus",NA,NA,NA,"Haematopodidae","Haematopus_ostralegus",NA,"Yes"
"440",NA,NA,NA,"Haematopus unicolor","Haematopus unicolor","Haematopodidae","Variable Oystercatcher",0.495328388,"Haematopus unicolor",NA,NA,NA,"Haematopodidae","Haematopus_unicolor",NA,"Yes"
"441",NA,NA,NA,"Actophilornis africanus","Actophilornis africanus","Jacanidae","African Jacana",0.771567413,"Actophilornis africanus",NA,NA,NA,"Jacanidae","Actophilornis_africanus",NA,"Yes"
"442",NA,NA,NA,"Hydrophasianus chirurgus","Hydrophasianus chirurgus","Jacanidae","Pheasant-tailed Jacana",1.392727204,"Hydrophasianus chirurgus",NA,NA,NA,"Jacanidae","Hydrophasianus_chirurgus",NA,"Yes"
"443",NA,NA,NA,"Irediparra gallinacea","Irediparra gallinacea","Jacanidae","Comb-crested Jacana",1.48751153,"Irediparra gallinacea",NA,NA,NA,"Jacanidae","Irediparra_gallinacea",NA,"Yes"
"444",NA,NA,NA,"Jacana jacana","Jacana jacana","Jacanidae","Wattled Jacana",1.768363351,"Jacana jacana",NA,NA,NA,"Jacanidae","Jacana_jacana",NA,"Yes"
"445",NA,NA,NA,"Jacana spinosa","Jacana spinosa","Jacanidae","Northern Jacana",1.324856131,"Jacana spinosa",NA,NA,NA,"Jacanidae","Jacana_spinosa",NA,"Yes"
"446",NA,NA,NA,"Metopidius indicus","Metopidius indicus","Jacanidae","Bronze-winged Jacana",1.427116706,"Metopidius indicus",NA,NA,NA,"Jacanidae","Metopidius_indicus",NA,"Yes"
"447",NA,NA,NA,"Anous minutus","Anous minutus","Laridae","Black Noddy",1.174249854,"Anous minutus",NA,NA,NA,"Laridae","Anous_minutus",NA,"Yes"
"448",NA,NA,NA,"Anous stolidus","Anous stolidus","Laridae","Brown Noddy",0.748494439,"Anous stolidus",NA,NA,NA,"Laridae","Anous_stolidus",NA,"Yes"
"449",NA,NA,NA,"Chlidonias hybrida","Chlidonias hybrida","Laridae","Whiskered Tern",1.603178392,"Chlidonias hybrida",NA,NA,NA,"Laridae","Chlidonias_hybrida",NA,"Yes"
"450",NA,NA,NA,"Chlidonias leucopterus","Chlidonias leucopterus","Laridae","White-winged Tern",1.669423207,"Chlidonias leucopterus",NA,NA,NA,"Laridae","Chlidonias_leucopterus",NA,"Yes"
"451",NA,NA,NA,"Gygis alba","Gygis alba","Laridae","White Tern",2.724753083,"Gygis alba",NA,NA,NA,"Laridae","Gygis_alba",NA,"Yes"
"452",NA,NA,NA,"Larosterna inca","Larosterna inca","Laridae","Inca Tern",2.71052745,"Larosterna inca",NA,NA,NA,"Laridae","Larosterna_inca",NA,"Yes"
"453",NA,NA,NA,"Larus belcheri","Larus belcheri","Laridae","Belcher's Gull",2.550924256,"Larus belcheri",NA,NA,NA,"Laridae","Larus_belcheri",NA,"Yes"
"454",NA,NA,NA,"Chroicocephalus brunnicephalus","Larus brunnicephalus","Laridae","Brown-headed Gull",1.932378643,"Larus brunnicephalus",NA,NA,NA,"Laridae","Larus_brunnicephalus",NA,"Yes"
"455",NA,NA,NA,"Chroicocephalus bulleri","Larus bulleri","Laridae","Black-billed Gull",0.815935453,"Larus bulleri",NA,NA,NA,"Laridae","Larus_bulleri",NA,"Yes"
"456",NA,NA,NA,"Chroicocephalus cirrocephalus","Larus cirrocephalus","Laridae","Gray-hooded Gull",1.62593005,"Larus cirrocephalus",NA,NA,NA,"Laridae","Larus_cirrocephalus",NA,"Yes"
"457",NA,NA,NA,"Larus crassirostris","Larus crassirostris","Laridae","Black-tailed Gull",2.469517125,"Larus crassirostris",NA,NA,NA,"Laridae","Larus_crassirostris",NA,"Yes"
"458",NA,NA,NA,"Chroicocephalus genei","Larus genei","Laridae","Slender-billed Gull",2.089359924,"Larus genei",NA,NA,NA,"Laridae","Larus_genei",NA,"Yes"
"459",NA,NA,NA,"Larus glaucoides","Larus glaucoides","Laridae","Iceland Gull",2.266189428,"Larus glaucoides",NA,NA,NA,"Laridae","Larus_glaucoides",NA,"Yes"
"460",NA,NA,NA,"Chroicocephalus hartlaubii","Larus hartlaubii","Laridae","Hartlaub's Gull",2.044982569,"Larus hartlaubii",NA,NA,NA,"Laridae","Larus_hartlaubii",NA,"Yes"
"461",NA,NA,NA,"Ichthyaetus hemprichii","Larus hemprichii","Laridae","Sooty Gull",2.537973698,"Larus hemprichii",NA,NA,NA,"Laridae","Larus_hemprichii",NA,"Yes"
"462",NA,NA,NA,"Larus hyperboreus","Larus hyperboreus","Laridae","Glaucous Gull",2.337433385,"Larus hyperboreus",NA,NA,NA,"Laridae","Larus_hyperboreus",NA,"Yes"
"463",NA,NA,NA,"Ichthyaetus ichthyaetus","Larus ichthyaetus","Laridae","Pallas's Gull",1.941737094,"Larus ichthyaetus",NA,NA,NA,"Laridae","Larus_ichthyaetus",NA,"Yes"
"464",NA,NA,NA,"Chroicocephalus maculipennis","Larus maculipennis","Laridae","Brown-hooded Gull",1.500159415,"Larus maculipennis",NA,NA,NA,"Laridae","Larus_maculipennis",NA,"Yes"
"465",NA,NA,NA,"Larus michahellis","Larus michahellis","Laridae","Yellow-legged Gull",2.376296289,"Larus michahellis",NA,NA,NA,"Laridae","Larus_michahellis",NA,"Yes"
"466",NA,NA,NA,"Leucophaeus modestus","Larus modestus","Laridae","Gray Gull",1.639492667,"Larus modestus",NA,NA,NA,"Laridae","Larus_modestus",NA,"Yes"
"467",NA,NA,NA,"Chroicocephalus novaehollandiae","Larus novaehollandiae","Laridae","Silver Gull",1.556049842,"Larus novaehollandiae",NA,NA,NA,"Laridae","Larus_novaehollandiae",NA,"Yes"
"468",NA,NA,NA,"Larus pacificus","Larus pacificus","Laridae","Pacific Gull",1.023101816,"Larus pacificus",NA,NA,NA,"Laridae","Larus_pacificus",NA,"Yes"
"469",NA,NA,NA,"Saundersilarus saundersi","Larus saundersi","Laridae","Saunders's Gull",2.109717945,"Saundersilarus saundersi",NA,NA,NA,"Laridae","Larus_saundersi",NA,"Yes"
"470",NA,NA,NA,"Larus schistisagus","Larus schistisagus","Laridae","Slaty-backed Gull",2.92245572,"Larus schistisagus",NA,NA,NA,"Laridae","Larus_schistisagus",NA,"Yes"
"471",NA,NA,NA,"Chroicocephalus serranus","Larus serranus","Laridae","Andean Gull",1.037481335,"Larus serranus",NA,NA,NA,"Laridae","Larus_serranus",NA,"Yes"
"472",NA,NA,NA,"Leucophaeus scoresbii","Leucophaeus scoresbii","Laridae","Dolphin Gull",1.273810405,"Larus scoresbii",NA,NA,NA,"Laridae","Leucophaeus_scoresbii",NA,"Yes"
"473",NA,NA,NA,"Phaetusa simplex","Phaetusa simplex","Laridae","Large-billed Tern",1.967679374,"Phaetusa simplex",NA,NA,NA,"Laridae","Phaetusa_simplex",NA,"Yes"
"474",NA,NA,NA,"Rissa tridactyla","Rissa tridactyla","Laridae","Black-legged Kittiwake",1.111580878,"Rissa tridactyla",NA,NA,NA,"Laridae","Rissa_tridactyla",NA,"Yes"
"475",NA,NA,NA,"Rynchops flavirostris","Rynchops flavirostris","Laridae","African Skimmer",0.453427661,"Rynchops flavirostris",NA,NA,NA,"Laridae","Rynchops_flavirostris",NA,"Yes"
"476",NA,NA,NA,"Rynchops niger","Rynchops niger","Laridae","Black Skimmer",1.805072461,"Rynchops niger",NA,NA,NA,"Laridae","Rynchops_niger",NA,"Yes"
"477",NA,NA,NA,"Chlidonias albostriatus","Sterna albostriata","Laridae","Black-fronted Tern",0.232334853,"Chlidonias albostriatus",NA,NA,NA,"Laridae","Sterna_albostriata",NA,"Yes"
"478",NA,NA,NA,"Onychoprion anaethetus","Sterna anaethetus","Laridae","Bridled Tern",0.485866756,"Onychoprion anaethetus",NA,NA,NA,"Laridae","Sterna_anaethetus",NA,"Yes"
"479",NA,NA,NA,"Sterna aurantia","Sterna aurantia","Laridae","River Tern",1.260143458,"Sterna aurantia",NA,NA,NA,"Laridae","Sterna_aurantia",NA,"Yes"
"480",NA,NA,NA,"Thalasseus elegans","Sterna elegans","Laridae","Elegant Tern",1.735791553,"Thalasseus elegans",NA,NA,NA,"Laridae","Sterna_elegans",NA,"Yes"
"481",NA,NA,NA,"Onychoprion fuscatus","Sterna fuscata","Laridae","Sooty Tern",0.831040626,"Onychoprion fuscatus",NA,NA,NA,"Laridae","Sterna_fuscata",NA,"Yes"
"482",NA,NA,NA,"Sterna hirundinacea","Sterna hirundinacea","Laridae","South American Tern",1.086188165,"Sterna hirundinacea",NA,NA,NA,"Laridae","Sterna_hirundinacea",NA,"Yes"
"483",NA,NA,NA,"Sternula nereis","Sterna nereis","Laridae","Australian Fairy Tern",0.52989459,"Sternula nereis",NA,NA,NA,"Laridae","Sterna_nereis",NA,"Yes"
"484",NA,NA,NA,"Sterna striata","Sterna striata","Laridae","White-fronted Tern",0.719481119,"Sterna striata",NA,NA,NA,"Laridae","Sterna_striata",NA,"Yes"
"485",NA,NA,NA,"Sterna sumatrana","Sterna sumatrana","Laridae","Black-naped Tern",1.347261688,"Sterna sumatrana",NA,NA,NA,"Laridae","Sterna_sumatrana",NA,"Yes"
"486",NA,NA,NA,"Sternula superciliaris","Sterna superciliaris","Laridae","Yellow-billed Tern",2.361903043,"Sternula superciliaris",NA,NA,NA,"Laridae","Sterna_superciliaris",NA,"Yes"
"487",NA,NA,NA,"Sterna trudeaui","Sterna trudeaui","Laridae","Snowy-crowned Tern",2.173325548,"Sterna trudeaui",NA,NA,NA,"Laridae","Sterna_trudeaui",NA,"Yes"
"488",NA,NA,NA,"Xema sabini","Xema sabini","Laridae","Sabine's Gull",1.005408199,"Xema sabini",NA,NA,NA,"Laridae","Xema_sabini",NA,"Yes"
"489",NA,NA,NA,"Cladorhynchus leucocephalus","Cladorhynchus leucocephalus","Recurvirostridae","Banded Stilt",0.832276966,"Cladorhynchus leucocephalus",NA,NA,NA,"Recurvirostridae","Cladorhynchus_leucocephalus",NA,"Yes"
"490",NA,NA,NA,"Himantopus himantopus","Himantopus himantopus","Recurvirostridae","Black-winged Stilt",1.505244612,"Himantopus himantopus",NA,NA,NA,"Recurvirostridae","Himantopus_himantopus",NA,"Yes"
"491",NA,NA,NA,"Himantopus leucocephalus","Himantopus leucocephalus","Recurvirostridae","Pied Stilt",1.157414725,"Himantopus himantopus",NA,NA,NA,"Recurvirostridae","Himantopus_leucocephalus",NA,"Yes"
"492",NA,NA,NA,"Himantopus novaezelandiae","Himantopus novaezelandiae","Recurvirostridae","Black Stilt",0.209469405,"Himantopus novaezelandiae",NA,NA,NA,"Recurvirostridae","Himantopus_novaezelandiae",NA,"Yes"
"493",NA,NA,NA,"Recurvirostra avosetta","Recurvirostra avosetta","Recurvirostridae","Pied Avocet",1.525076806,"Recurvirostra avosetta",NA,NA,NA,"Recurvirostridae","Recurvirostra_avosetta",NA,"Yes"
"494",NA,NA,NA,"Recurvirostra novaehollandiae","Recurvirostra novaehollandiae","Recurvirostridae","Red-necked Avocet",1.307388436,"Recurvirostra novaehollandiae",NA,NA,NA,"Recurvirostridae","Recurvirostra_novaehollandiae",NA,"Yes"
"495",NA,NA,NA,"Rostratula benghalensis","Rostratula benghalensis","Rostratulidae","Greater Painted-Snipe",2.08017875,"Rostratula benghalensis",NA,NA,NA,"Rostratulidae","Rostratula_benghalensis",NA,"Yes"
"496",NA,NA,NA,"Actitis hypoleucos","Actitis hypoleucos","Scolopacidae","Common Sandpiper",1.584943127,"Actitis hypoleucos",NA,NA,NA,"Scolopacidae","Actitis_hypoleucos",NA,"Yes"
"497",NA,NA,NA,"Actitis hypoleucos","Actitis hypoleucos","Scolopacidae","Common Sandpiper",1.584943127,"Actitis hypoleucos",NA,NA,NA,"Scolopacidae","Actitis_hypoleucos",NA,"Yes"
"498",NA,NA,NA,"Calidris virgata","Aphriza virgata","Scolopacidae","Surfbird",2.150009707,"Calidris virgata",NA,NA,NA,"Scolopacidae","Aphriza_virgata",NA,"Yes"
"499",NA,NA,NA,"Calidris virgata","Aphriza virgata","Scolopacidae","Surfbird",2.150009707,"Calidris virgata",NA,NA,NA,"Scolopacidae","Aphriza_virgata",NA,"Yes"
"500",NA,NA,NA,"Arenaria interpres","Arenaria interpres","Scolopacidae","Ruddy Turnstone",1.538395246,"Arenaria interpres",NA,NA,NA,"Scolopacidae","Arenaria_interpres",NA,"Yes"
"501",NA,NA,NA,"Arenaria interpres","Arenaria interpres","Scolopacidae","Ruddy Turnstone",1.538395246,"Arenaria interpres",NA,NA,NA,"Scolopacidae","Arenaria_interpres",NA,"Yes"
"502",NA,NA,NA,"Arenaria melanocephala","Arenaria melanocephala","Scolopacidae","Black Turnstone",2.156878335,"Arenaria melanocephala",NA,NA,NA,"Scolopacidae","Arenaria_melanocephala",NA,"Yes"
"503",NA,NA,NA,"Arenaria melanocephala","Arenaria melanocephala","Scolopacidae","Black Turnstone",2.156878335,"Arenaria melanocephala",NA,NA,NA,"Scolopacidae","Arenaria_melanocephala",NA,"Yes"
"504",NA,NA,NA,"Calidris fuscicollis","Calidris fuscicollis","Scolopacidae","White-rumped Sandpiper",1.236518978,"Calidris fuscicollis",NA,NA,NA,"Scolopacidae","Calidris_fuscicollis",NA,"Yes"
"505",NA,NA,NA,"Calidris fuscicollis","Calidris fuscicollis","Scolopacidae","White-rumped Sandpiper",1.236518978,"Calidris fuscicollis",NA,NA,NA,"Scolopacidae","Calidris_fuscicollis",NA,"Yes"
"506",NA,NA,NA,"Calidris subminuta","Calidris subminuta","Scolopacidae","Long-toed Stint",1.444097645,"Calidris subminuta",NA,NA,NA,"Scolopacidae","Calidris_subminuta",NA,"Yes"
"507",NA,NA,NA,"Calidris subminuta","Calidris subminuta","Scolopacidae","Long-toed Stint",1.444097645,"Calidris subminuta",NA,NA,NA,"Scolopacidae","Calidris_subminuta",NA,"Yes"
"508",NA,NA,NA,"Calidris pygmaea","Eurynorhynchus pygmeus","Scolopacidae","Spoon-billed Sandpiper",1.351042429,"Calidris pygmaea",NA,NA,NA,"Scolopacidae","Eurynorhynchus_pygmeus",NA,"Yes"
"509",NA,NA,NA,"Calidris pygmaea","Eurynorhynchus pygmeus","Scolopacidae","Spoon-billed Sandpiper",1.351042429,"Calidris pygmaea",NA,NA,NA,"Scolopacidae","Eurynorhynchus_pygmeus",NA,"Yes"
"510",NA,NA,NA,"Gallinago gallinago","Gallinago gallinago","Scolopacidae","Common Snipe",1.491174562,"Gallinago gallinago",NA,NA,NA,"Scolopacidae","Gallinago_gallinago",NA,"Yes"
