IOCOrder,BLFamilyLatin,BLFamilyEnglish,Species,Scientific,English,CoastalSp,aveUAI
Musophagiformes,Musophagidae,Turacos,Tauraco_schalowi,Tauraco schalowi,Schalow's Turaco,,0.777127843
Musophagiformes,Musophagidae,Turacos,Corythaeola_cristata,Corythaeola cristata,Great Blue Turaco,,0.815851157
Musophagiformes,Musophagidae,Turacos,Musophaga_rossae,Musophaga rossae,Ross's Turaco,,1.289133741
Musophagiformes,Musophagidae,Turacos,Tauraco_hartlaubi,Tauraco hartlaubi,Hartlaub's Turaco,,1.393147121
Musophagiformes,Musophagidae,Turacos,Tauraco_porphyreolophus,Tauraco porphyreolophus,Purple-crested Turaco,,1.788792634
Passeriformes,Nectariniidae,Sunbirds,Arachnothera_everetti,Arachnothera everetti,Bornean Spiderhunter,,0.042710826
Passeriformes,Nectariniidae,Sunbirds,Aethopyga_shelleyi,Aethopyga shelleyi,Lovely Sunbird,,0.102586666
Passeriformes,Nectariniidae,Sunbirds,Aethopyga_flagrans,Aethopyga flagrans,Flaming Sunbird,,0.259679965
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_cuprea,Nectarinia cuprea,Copper Sunbird,,0.286505595
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_mediocris,Nectarinia mediocris,Eastern Double-collared Sunbird,,0.375830693
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_minima,Nectarinia minima,Crimson-backed Sunbird,,0.39146125
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_sperata,Nectarinia sperata,Purple-throated Sunbird,,0.456200779
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_sovimanga,Nectarinia sovimanga,Souimanga Sunbird,,0.598232119
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_reichenowi,Nectarinia reichenowi,Golden-winged Sunbird,,0.702121378
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_chloropygia,Nectarinia chloropygia,Olive-bellied Sunbird,,0.802812917
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_violacea,Nectarinia violacea,Orange-breasted Sunbird,,0.815844028
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_erythrocerca,Nectarinia erythrocerca,Red-chested Sunbird,,0.93378544
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_senegalensis,Nectarinia senegalensis,Scarlet-chested Sunbird,,1.014069846
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_famosa,Nectarinia famosa,Malachite Sunbird,,1.073797769
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_pulchella,Nectarinia pulchella,Beautiful Sunbird,,1.141372987
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_verticalis,Nectarinia verticalis,Green-headed Sunbird,,1.160039651
Passeriformes,Nectariniidae,Sunbirds,Anthreptes_collaris,Anthreptes collaris,Collared Sunbird,,1.163761066
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_mariquensis,Nectarinia mariquensis,Mariqua Sunbird,,1.236494098
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_chalybea,Nectarinia chalybea,Southern Double-collared Sunbird,,1.310202928
Passeriformes,Nectariniidae,Sunbirds,Arachnothera_longirostra,Arachnothera longirostra,Little Spiderhunter,,1.440466664
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_olivacea,Nectarinia olivacea,Olive Sunbird,,1.521957486
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_preussi,Nectarinia preussi,Northern Double-collared Sunbird,,1.553636408
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_amethystina,Nectarinia amethystina,Amethyst Sunbird,,1.610419326
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_osea,Nectarinia osea,Palestine Sunbird,,1.623489231
Passeriformes,Nectariniidae,Sunbirds,Aethopyga_siparaja,Aethopyga siparaja,Crimson Sunbird,,1.653588933
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_habessinica,Nectarinia habessinica,Shining Sunbird,,1.709766567
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_venusta,Nectarinia venusta,Variable Sunbird,,1.712272363
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_kilimensis,Nectarinia kilimensis,Bronze Sunbird,,1.758604402
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_talatala,Nectarinia talatala,White-breasted Sunbird,,1.768310507
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_jugularis,Nectarinia jugularis,Olive-backed Sunbird,,1.91272565
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_calcostetha,Nectarinia calcostetha,Copper-throated Sunbird,,1.981794508
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_afra,Nectarinia afra,Greater Double-collared Sunbird,,2.072331835
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_asiatica,Nectarinia asiatica,Purple Sunbird,,2.100344731
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_zeylonica,Nectarinia zeylonica,Purple-rumped Sunbird,,2.102694673
Passeriformes,Nectariniidae,Sunbirds,Aethopyga_christinae,Aethopyga christinae,Fork-tailed Sunbird,,2.204251688
Passeriformes,Nectariniidae,Sunbirds,Nectarinia_tacazze,Nectarinia tacazze,Tacazze Sunbird,,2.402251734
Passeriformes,Neosittidae,Sittellas,Daphoenositta_chrysoptera,Daphoenositta chrysoptera,Varied Sittella,,0.374994122
Galliformes,Numididae,Guineafowl,Numida_meleagris,Numida meleagris,Helmeted Guineafowl,,1.132998287
Caprimulgiformes,Nyctibiidae,Potoos,Nyctibius_jamaicensis,Nyctibius jamaicensis,Northern Potoo,,0.370940769
Caprimulgiformes,Nyctibiidae,Potoos,Nyctibius_grandis,Nyctibius grandis,Great Potoo,,0.561882847
Galliformes,Odontophoridae,New World quails,Odontophorus_balliviani,Odontophorus balliviani,Stripe-faced Wood-quail,,0.034477558
Galliformes,Odontophoridae,New World quails,Odontophorus_guttatus,Odontophorus guttatus,Spotted Wood-quail,,0.043591767
Galliformes,Odontophoridae,New World quails,Oreortyx_pictus,Oreortyx pictus,Mountain Quail,,0.176772754
Galliformes,Odontophoridae,New World quails,Cyrtonyx_ocellatus,Cyrtonyx ocellatus,Ocellated Quail,,0.20571225
Galliformes,Odontophoridae,New World quails,Callipepla_squamata,Callipepla squamata,Scaled Quail,,0.420102175
Galliformes,Odontophoridae,New World quails,Dactylortyx_thoracicus,Dactylortyx thoracicus,Singing Quail,,0.457444212
Galliformes,Odontophoridae,New World quails,Dendrortyx_macroura,Dendrortyx macroura,Long-tailed Wood-partridge,,0.545799824
Galliformes,Odontophoridae,New World quails,Odontophorus_capueira,Odontophorus capueira,Spot-winged Wood-quail,,0.766860799
Galliformes,Odontophoridae,New World quails,Colinus_virginianus,Colinus virginianus,Northern Bobwhite,,0.790079613
Galliformes,Odontophoridae,New World quails,Colinus_cristatus,Colinus cristatus,Crested Bobwhite,,0.813801366
Galliformes,Odontophoridae,New World quails,Dendrortyx_leucophrys,Dendrortyx leucophrys,Buffy-crowned Wood-partridge,,0.834384515
Galliformes,Odontophoridae,New World quails,Colinus_nigrogularis,Colinus nigrogularis,Black-throated Bobwhite,,0.846333265
Galliformes,Odontophoridae,New World quails,Philortyx_fasciatus,Philortyx fasciatus,Banded Quail,,0.937208241
Galliformes,Odontophoridae,New World quails,Callipepla_californica,Callipepla californica,California Quail,,1.195288463
Galliformes,Odontophoridae,New World quails,Callipepla_gambelii,Callipepla gambelii,Gambel's Quail,,1.711772491
Galliformes,Odontophoridae,New World quails,Callipepla_douglasii,Callipepla douglasii,Elegant Quail,,1.845651227
Opisthocomiformes,Opisthocomidae,Hoatzin,Opisthocomus_hoazin,Opisthocomus hoazin,Hoatzin,,0.549729065
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_cruentus,Oriolus cruentus,Black-and-crimson Oriole,,0.173788918
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_auratus,Oriolus auratus,African Golden Oriole,,0.7444267
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_xanthornus,Oriolus xanthornus,Black-hooded Oriole,,0.947540821
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_larvatus,Oriolus larvatus,African Black-headed Oriole,,1.109107829
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_oriolus,Oriolus oriolus,Eurasian Golden Oriole,,1.118437273
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_traillii,Oriolus traillii,Maroon Oriole,,1.164905807
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_sagittatus,Oriolus sagittatus,Olive-backed Oriole,,1.245565599
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_flavocinctus,Oriolus flavocinctus,Green Oriole,,1.80078159
Passeriformes,Oriolidae,Orioles and figbirds,Sphecotheres_vieilloti,Sphecotheres vieilloti,Australasian Figbird,,1.850084629
Passeriformes,Oriolidae,Orioles and figbirds,Oriolus_chinensis,Oriolus chinensis,Black-naped Oriole,,2.093801758
Passeriformes,Orthonychidae,Logrunners,Orthonyx_spaldingii,Orthonyx spaldingii,Chowchilla,,0
Passeriformes,Orthonychidae,Logrunners,Orthonyx_temminckii,Orthonyx temminckii,Australian Logrunner,,0.238105112
Otidiformes,Otididae,Bustards,Eupodotis_afra,Eupodotis afra,Black Bustard,,0.087996372
Otidiformes,Otididae,Bustards,Otis_tarda,Otis tarda,Great Bustard,,0.192904327
Otidiformes,Otididae,Bustards,Ardeotis_australis,Ardeotis australis,Australian Bustard,,0.449570077
Otidiformes,Otididae,Bustards,Tetrax_tetrax,Tetrax tetrax,Little Bustard,,0.623397139
Otidiformes,Otididae,Bustards,Eupodotis_afraoides,Eupodotis afraoides,White-quilled Bustard,,0.759410999
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_olivacea,Pachycephala olivacea,Olive Whistler,,0.17720903
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_hypoxantha,Pachycephala hypoxantha,Bornean Whistler,,0.359321435
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_grisola,Pachycephala grisola,Mangrove Whistler,Yes,0.371219516
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_melanura,Pachycephala melanura,Black-tailed Whistler,,0.617291311
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_pectoralis,Pachycephala pectoralis,Golden Whistler,,0.682681661
Passeriformes,Pachycephalidae,Whistlers,Pachycephala_rufiventris,Pachycephala rufiventris,Rufous Whistler,,0.833220677
Passeriformes,Paradisaeidae,Birds of paradise,Ptiloris_victoriae,Ptiloris victoriae,Victoria's Riflebird,,0
Passeriformes,Paradisaeidae,Birds of paradise,Ptiloris_paradiseus,Ptiloris paradiseus,Paradise Riflebird,,0.021368888
Passeriformes,Pardalotidae,Pardalotes,Pardalotus_quadragintus,Pardalotus quadragintus,Forty-spotted Pardalote,,0.042126171
Passeriformes,Pardalotidae,Pardalotes,Pardalotus_punctatus,Pardalotus punctatus,Spotted Pardalote,,0.939954902
Passeriformes,Pardalotidae,Pardalotes,Pardalotus_striatus,Pardalotus striatus,Striated Pardalote,,1.043346046
Passeriformes,Paridae,Tits and chickadees,Baeolophus_wollweberi,Baeolophus wollweberi,Bridled Titmouse,,0.064567521
Passeriformes,Paridae,Tits and chickadees,Parus_amabilis,Parus amabilis,Palawan Tit,,0.070603634
Passeriformes,Paridae,Tits and chickadees,Parus_monticolus,Parus monticolus,Green-backed Tit,,0.134841576
Passeriformes,Paridae,Tits and chickadees,Melanochlora_sultanea,Melanochlora sultanea,Sultan Tit,,0.324698433
Passeriformes,Paridae,Tits and chickadees,Baeolophus_ridgwayi,Baeolophus ridgwayi,Juniper Titmouse,,0.553973929
Passeriformes,Paridae,Tits and chickadees,Parus_lugubris,Parus lugubris,Sombre Tit,,0.708995592
Passeriformes,Paridae,Tits and chickadees,Parus_elegans,Parus elegans,Elegant Tit,,0.769708223
Passeriformes,Paridae,Tits and chickadees,Parus_gambeli,Parus gambeli,Mountain Chickadee,,1.016016002
Passeriformes,Paridae,Tits and chickadees,Parus_montanus,Parus montanus,Willow Tit,,1.039888567
Passeriformes,Paridae,Tits and chickadees,Baeolophus_atricristatus,Baeolophus atricristatus,Black-crested Titmouse,,1.110662828
Passeriformes,Paridae,Tits and chickadees,Parus_hudsonicus,Parus hudsonicus,Boreal Chickadee,,1.175005371
Passeriformes,Paridae,Tits and chickadees,Parus_sclateri,Parus sclateri,Mexican Chickadee,,1.179811315
Passeriformes,Paridae,Tits and chickadees,Parus_palustris,Parus palustris,Marsh Tit,,1.244190907
Passeriformes,Paridae,Tits and chickadees,Parus_cristatus,Parus cristatus,Crested Tit,,1.388525862
Passeriformes,Paridae,Tits and chickadees,Parus_rufescens,Parus rufescens,Chestnut-backed Chickadee,,1.658850226
Passeriformes,Paridae,Tits and chickadees,Parus_spilonotus,Parus spilonotus,Yellow-cheeked Tit,,1.660063274
Passeriformes,Paridae,Tits and chickadees,Parus_albiventris,Parus albiventris,White-bellied Tit,,1.67433486
Passeriformes,Paridae,Tits and chickadees,Baeolophus_bicolor,Baeolophus bicolor,Tufted Titmouse,,1.694742931
Passeriformes,Paridae,Tits and chickadees,Parus_carolinensis,Parus carolinensis,Carolina Chickadee,,1.728624677
Passeriformes,Paridae,Tits and chickadees,Baeolophus_inornatus,Baeolophus inornatus,Oak Titmouse,,1.820381763
Passeriformes,Paridae,Tits and chickadees,Parus_ater,Parus ater,Coal Tit,,1.899656344
Passeriformes,Paridae,Tits and chickadees,Parus_varius,Parus varius,Varied Tit,,2.000433216
Passeriformes,Paridae,Tits and chickadees,Parus_major,Parus major,Great Tit,,2.084947665
Passeriformes,Paridae,Tits and chickadees,Parus_atricapillus,Parus atricapillus,Black-capped Chickadee,,2.223288416
Passeriformes,Paridae,Tits and chickadees,Parus_venustulus,Parus venustulus,Yellow-bellied Tit,,2.494219741
Passeriformes,Paridae,Tits and chickadees,Parus_teneriffae,Parus teneriffae,African Blue Tit,,2.993265027
Passeriformes,Parulidae,New World warblers,Basileuterus_chrysogaster,Basileuterus chrysogaster,Golden-bellied Warbler,,0.017410968
Passeriformes,Parulidae,New World warblers,Basileuterus_luteoviridis,Basileuterus luteoviridis,Citrine Warbler,,0.05024048
Passeriformes,Parulidae,New World warblers,Myioborus_melanocephalus,Myioborus melanocephalus,Spectacled Redstart,,0.051031668
Passeriformes,Parulidae,New World warblers,Geothlypis_semiflava,Geothlypis semiflava,Olive-crowned Yellowthroat,,0.070689625
Passeriformes,Parulidae,New World warblers,Basileuterus_bivittatus,Basileuterus bivittatus,Two-banded Warbler,,0.071704333
Passeriformes,Parulidae,New World warblers,Basileuterus_signatus,Basileuterus signatus,Pale-legged Warbler,,0.083478441
Passeriformes,Parulidae,New World warblers,Basileuterus_coronatus,Basileuterus coronatus,Russet-crowned Warbler,,0.112454651
Passeriformes,Parulidae,New World warblers,Dendroica_chrysoparia,Dendroica chrysoparia,Golden-cheeked Warbler,,0.174870353
Passeriformes,Parulidae,New World warblers,Euthlypis_lachrymosa,Euthlypis lachrymosa,Fan-tailed Warbler,,0.202301289
Passeriformes,Parulidae,New World warblers,Phaeothlypis_fulvicauda,Phaeothlypis fulvicauda,Buff-rumped Warbler,,0.273216418
Passeriformes,Parulidae,New World warblers,Ergaticus_versicolor,Ergaticus versicolor,Pink-headed Warbler,,0.308347292
Passeriformes,Parulidae,New World warblers,Dendroica_pharetra,Dendroica pharetra,Arrowhead Warbler,,0.356006065
Passeriformes,Parulidae,New World warblers,Basileuterus_tristriatus,Basileuterus tristriatus,Three-striped Warbler,,0.468857306
Passeriformes,Parulidae,New World warblers,Myioborus_ornatus,Myioborus ornatus,Golden-fronted Redstart,,0.573306328
Passeriformes,Parulidae,New World warblers,Myioborus_miniatus,Myioborus miniatus,Slate-throated Redstart,,0.579020587
Passeriformes,Parulidae,New World warblers,Basileuterus_belli,Basileuterus belli,Golden-browed Warbler,,0.604786124
Passeriformes,Parulidae,New World warblers,Myioborus_pictus,Myioborus pictus,Painted Redstart,,0.654403695
Passeriformes,Parulidae,New World warblers,Basileuterus_nigrocristatus,Basileuterus nigrocristatus,Black-crested Warbler,,0.680464802
Passeriformes,Parulidae,New World warblers,Parula_superciliosa,Parula superciliosa,Crescent-chested Warbler,,0.728520795
Passeriformes,Parulidae,New World warblers,Dendroica_graciae,Dendroica graciae,Grace's Warbler,,0.736325973
Passeriformes,Parulidae,New World warblers,Geothlypis_speciosa,Geothlypis speciosa,Black-polled Yellowthroat,,0.802635332
Passeriformes,Parulidae,New World warblers,Teretistris_fernandinae,Teretistris fernandinae,Yellow-headed Warbler,,0.826383484
Passeriformes,Parulidae,New World warblers,Basileuterus_rufifrons,Basileuterus rufifrons,Rufous-capped Warbler,,0.828061048
Passeriformes,Parulidae,New World warblers,Ergaticus_ruber,Ergaticus ruber,Red Warbler,,0.965648311
Passeriformes,Parulidae,New World warblers,Cardellina_rubrifrons,Cardellina rubrifrons,Red-faced Warbler,,0.982337969
Passeriformes,Parulidae,New World warblers,Basileuterus_culicivorus,Basileuterus culicivorus,Golden-crowned Warbler,,1.085653955
Passeriformes,Parulidae,New World warblers,Vermivora_luciae,Vermivora luciae,Lucy's Warbler,,1.097112473
Passeriformes,Parulidae,New World warblers,Oporornis_formosus,Oporornis formosus,Kentucky Warbler,,1.113145076
Passeriformes,Parulidae,New World warblers,Vermivora_virginiae,Vermivora virginiae,Virginia's Warbler,,1.161123029
Passeriformes,Parulidae,New World warblers,Dendroica_cerulea,Dendroica cerulea,Cerulean Warbler,,1.180616142
Passeriformes,Parulidae,New World warblers,Limnothlypis_swainsonii,Limnothlypis swainsonii,Swainson's Warbler,,1.302808192
Passeriformes,Parulidae,New World warblers,Seiurus_motacilla,Seiurus motacilla,Louisiana Waterthrush,,1.318129727
Passeriformes,Parulidae,New World warblers,Vermivora_chrysoptera,Vermivora chrysoptera,Golden-winged Warbler,,1.366678872
Passeriformes,Parulidae,New World warblers,Wilsonia_citrina,Wilsonia citrina,Hooded Warbler,,1.382565725
Passeriformes,Parulidae,New World warblers,Icteria_virens,Icteria virens,Yellow-breasted Chat,,1.430770176
Passeriformes,Parulidae,New World warblers,Helmitheros_vermivorum,Helmitheros vermivorum,Worm-eating Warbler,,1.443227625
Passeriformes,Parulidae,New World warblers,Oporornis_tolmiei,Oporornis tolmiei,MacGillivray's Warbler,,1.472580848
Passeriformes,Parulidae,New World warblers,Vermivora_pinus,Vermivora pinus,Blue-winged Warbler,,1.491133934
Passeriformes,Parulidae,New World warblers,Protonotaria_citrea,Protonotaria citrea,Prothonotary Warbler,,1.507593953
Passeriformes,Parulidae,New World warblers,Basileuterus_leucoblepharus,Basileuterus leucoblepharus,White-browed Warbler,,1.525269822
Passeriformes,Parulidae,New World warblers,Basileuterus_flaveolus,Basileuterus flaveolus,Flavescent Warbler,,1.551746911
Passeriformes,Parulidae,New World warblers,Parula_pitiayumi,Parula pitiayumi,Tropical Parula,,1.552154785
Passeriformes,Parulidae,New World warblers,Geothlypis_trichas,Geothlypis trichas,Common Yellowthroat,,1.555525079
Passeriformes,Parulidae,New World warblers,Myioborus_brunniceps,Myioborus brunniceps,Brown-capped Redstart,,1.579677633
Passeriformes,Parulidae,New World warblers,Dendroica_virens,Dendroica virens,Black-throated Green Warbler,,1.592271624
Passeriformes,Parulidae,New World warblers,Dendroica_pensylvanica,Dendroica pensylvanica,Chestnut-sided Warbler,,1.619804459
Passeriformes,Parulidae,New World warblers,Dendroica_fusca,Dendroica fusca,Blackburnian Warbler,,1.639405122
Passeriformes,Parulidae,New World warblers,Dendroica_occidentalis,Dendroica occidentalis,Hermit Warbler,,1.646428856
Passeriformes,Parulidae,New World warblers,Dendroica_dominica,Dendroica dominica,Yellow-throated Warbler,,1.654565374
Passeriformes,Parulidae,New World warblers,Dendroica_discolor,Dendroica discolor,Prairie Warbler,,1.65574803
Passeriformes,Parulidae,New World warblers,Seiurus_aurocapilla,Seiurus aurocapilla,Ovenbird,,1.662183744
Passeriformes,Parulidae,New World warblers,Dendroica_townsendi,Dendroica townsendi,Townsend's Warbler,,1.691264484
Passeriformes,Parulidae,New World warblers,Dendroica_pinus,Dendroica pinus,Pine Warbler,,1.700510043
Passeriformes,Parulidae,New World warblers,Oporornis_philadelphia,Oporornis philadelphia,Mourning Warbler,,1.72813052
Passeriformes,Parulidae,New World warblers,Mniotilta_varia,Mniotilta varia,Black-and-white Warbler,,1.764152609
Passeriformes,Parulidae,New World warblers,Seiurus_noveboracensis,Seiurus noveboracensis,Northern Waterthrush,,1.789847288
