SpecID,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Species,Scientific,English,GS,Corneal.Diameter..mm.,Transverse.Diameter..mm.,Axial.Diameter..mm.,C.T,Source,Material,ScleroticRingOuterDiameter.mm,MuseumNumber,Notes
282,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_afer,Francolinus afer,Red-necked Spurfowl,Francolinus_afer,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_swainsonii,Francolinus swainsonii,Swainson's Spurfowl,Francolinus_swainsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_erckelii,Francolinus erckelii,Erckel's Francolin,Francolinus_erckelii,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_ochropectus,Francolinus ochropectus,Djibouti Francolin,Francolinus_ochropectus,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_castaneicollis,Francolinus castaneicollis,Chestnut-naped Francolin,Francolinus_castaneicollis,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_nobilis,Francolinus nobilis,Handsome Francolin,Francolinus_nobilis,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_jacksoni,Francolinus jacksoni,Jackson's Francolin,Francolinus_jacksoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_camerunensis,Francolinus camerunensis,Mount Cameroon Francolin,Francolinus_camerunensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Francolinus_swierstrai,Francolinus swierstrai,Swierstra's Francolin,Francolinus_swierstrai,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdix_dauurica,Perdix dauurica,Daurian Partridge,Perdix_dauurica,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdix_hodgsoniae,Perdix hodgsoniae,Tibetan Partridge,Perdix_hodgsoniae,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Rhizothera_longirostris,Rhizothera longirostris,Long-billed Partridge,Rhizothera_longirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Margaroperdix_madagascariensis,Margaroperdix madagascariensis,Madagascar Partridge,Margaroperdix_madagascariensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Coturnix_pectoralis,Coturnix pectoralis,Stubble Quail,Coturnix_pectoralis,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Coturnix_coromandelica,Coturnix coromandelica,Rain Quail,Coturnix_coromandelica,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Coturnix_ypsilophora,Coturnix ypsilophora,Brown Quail,Coturnix_ypsilophora,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Coturnix_chinensis,Coturnix chinensis,Blue Quail,Coturnix_chinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Anurophasis_monorthonyx,Anurophasis monorthonyx,Snow Mountain Quail,Anurophasis_monorthonyx,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdicula_asiatica,Perdicula asiatica,Jungle Bush-quail,Perdicula_asiatica,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdicula_argoondah,Perdicula argoondah,Rock Bush-quail,Perdicula_argoondah,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdicula_erythrorhyncha,Perdicula erythrorhyncha,Painted Bush-quail,Perdicula_erythrorhyncha,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Perdicula_manipurensis,Perdicula manipurensis,Manipur Bush-quail,Perdicula_manipurensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Xenoperdix_udzungwensis,Xenoperdix udzungwensis,Udzungwa Forest-partridge,Xenoperdix_udzungwensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_torqueola,Arborophila torqueola,Hill Partridge,Arborophila_torqueola,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_atrogularis,Arborophila atrogularis,White-cheeked Partridge,Arborophila_atrogularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_crudigularis,Arborophila crudigularis,Taiwan Partridge,Arborophila_crudigularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_mandellii,Arborophila mandellii,Chestnut-breasted Partridge,Arborophila_mandellii,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_rufipectus,Arborophila rufipectus,Sichuan Partridge,Arborophila_rufipectus,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_orientalis,Arborophila orientalis,White-faced Partridge,Arborophila_orientalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_javanica,Arborophila javanica,Chestnut-bellied Partridge,Arborophila_javanica,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_hyperythra,Arborophila hyperythra,Red-breasted Partridge,Arborophila_hyperythra,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_gingica,Arborophila gingica,White-necklaced Partridge,Arborophila_gingica,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_davidi,Arborophila davidi,Orange-necked Partridge,Arborophila_davidi,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_cambodiana,Arborophila cambodiana,Chestnut-headed Partridge,Arborophila_cambodiana,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_rubrirostris,Arborophila rubrirostris,Red-billed Partridge,Arborophila_rubrirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_ardens,Arborophila ardens,Hainan Partridge,Arborophila_ardens,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_chloropus,Arborophila chloropus,Scaly-breasted Partridge,Arborophila_chloropus,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Arborophila_charltonii,Arborophila charltonii,Chestnut-necklaced Partridge,Arborophila_charltonii,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Caloperdix_oculeus,Caloperdix oculeus,Ferruginous Partridge,Caloperdix_oculeus,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Haematortyx_sanguiniceps,Haematortyx sanguiniceps,Crimson-headed Partridge,Haematortyx_sanguiniceps,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Bambusicola_fytchii,Bambusicola fytchii,Mountain Bamboo-partridge,Bambusicola_fytchii,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Galloperdix_spadicea,Galloperdix spadicea,Red Spurfowl,Galloperdix_spadicea,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Galloperdix_lunulata,Galloperdix lunulata,Painted Spurfowl,Galloperdix_lunulata,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Galloperdix_bicalcarata,Galloperdix bicalcarata,Sri Lanka Spurfowl,Galloperdix_bicalcarata,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tragopan_melanocephalus,Tragopan melanocephalus,Western Tragopan,Tragopan_melanocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tragopan_blythii,Tragopan blythii,Blyth's Tragopan,Tragopan_blythii,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tragopan_temminckii,Tragopan temminckii,Temminck's Tragopan,Tragopan_temminckii,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tragopan_caboti,Tragopan caboti,Cabot's Tragopan,Tragopan_caboti,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Pucrasia_macrolopha,Pucrasia macrolopha,Koklass Pheasant,Pucrasia_macrolopha,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophophorus_impejanus,Lophophorus impejanus,Himalayan Monal,Lophophorus_impejanus,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophophorus_sclateri,Lophophorus sclateri,Sclater's Monal,Lophophorus_sclateri,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophophorus_lhuysii,Lophophorus lhuysii,Chinese Monal,Lophophorus_lhuysii,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Gallus_sonneratii,Gallus sonneratii,Grey Junglefowl,Gallus_sonneratii,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Gallus_lafayetii,Gallus lafayetii,Sri Lanka Junglefowl,Gallus_lafayetii,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Gallus_varius,Gallus varius,Green Junglefowl,Gallus_varius,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_leucomelanos,Lophura leucomelanos,Kalij Pheasant,Lophura_leucomelanos,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_nycthemera,Lophura nycthemera,Silver Pheasant,Lophura_nycthemera,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_edwardsi,Lophura edwardsi,Edwards's Pheasant,Lophura_edwardsi,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_swinhoii,Lophura swinhoii,Swinhoe's Pheasant,Lophura_swinhoii,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_inornata,Lophura inornata,Salvadori's Pheasant,Lophura_inornata,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_erythrophthalma,Lophura erythrophthalma,Crestless Fireback,Lophura_erythrophthalma,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_ignita,Lophura ignita,Crested Fireback,Lophura_ignita,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_diardi,Lophura diardi,Siamese Fireback,Lophura_diardi,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Lophura_bulweri,Lophura bulweri,Wattled Pheasant,Lophura_bulweri,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Crossoptilon_crossoptilon,Crossoptilon crossoptilon,White Eared-pheasant,Crossoptilon_crossoptilon,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Crossoptilon_mantchuricum,Crossoptilon mantchuricum,Brown Eared-pheasant,Crossoptilon_mantchuricum,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Catreus_wallichi,Catreus wallichi,Cheer Pheasant,Catreus_wallichi,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Syrmaticus_ellioti,Syrmaticus ellioti,Elliot's Pheasant,Syrmaticus_ellioti,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Syrmaticus_humiae,Syrmaticus humiae,Hume's Pheasant,Syrmaticus_humiae,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Syrmaticus_mikado,Syrmaticus mikado,Mikado Pheasant,Syrmaticus_mikado,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Syrmaticus_soemmerringii,Syrmaticus soemmerringii,Copper Pheasant,Syrmaticus_soemmerringii,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Chrysolophus_pictus,Chrysolophus pictus,Golden Pheasant,Chrysolophus_pictus,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-pheasant,Polyplectron_chalcurum,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_inopinatum,Polyplectron inopinatum,Mountain Peacock-pheasant,Polyplectron_inopinatum,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_germaini,Polyplectron germaini,Germain's Peacock-pheasant,Polyplectron_germaini,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_bicalcaratum,Polyplectron bicalcaratum,Grey Peacock-pheasant,Polyplectron_bicalcaratum,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_malacense,Polyplectron malacense,Malayan Peacock-pheasant,Polyplectron_malacense,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_schleiermacheri,Polyplectron schleiermacheri,Bornean Peacock-pheasant,Polyplectron_schleiermacheri,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Polyplectron_napoleonis,Polyplectron napoleonis,Palawan Peacock-pheasant,Polyplectron_napoleonis,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Dendragapus_falcipennis,Dendragapus falcipennis,Siberian Grouse,Dendragapus_falcipennis,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Dendragapus_canadensis,Dendragapus canadensis,Spruce Grouse,Dendragapus_canadensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Dendragapus_obscurus,Dendragapus obscurus,Dusky Grouse,Dendragapus_obscurus,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetrao_tetrix,Tetrao tetrix,Black Grouse,Tetrao_tetrix,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetrao_mlokosiewiczi,Tetrao mlokosiewiczi,Caucasian Grouse,Tetrao_mlokosiewiczi,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tetrao_parvirostris,Tetrao parvirostris,Black-billed Capercaillie,Tetrao_parvirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Bonasa_bonasia,Bonasa bonasia,Hazel Grouse,Bonasa_bonasia,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Bonasa_sewerzowi,Bonasa sewerzowi,Chinese Grouse,Bonasa_sewerzowi,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Centrocercus_urophasianus,Centrocercus urophasianus,Greater Sage-grouse,Centrocercus_urophasianus,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,Galliformes,Phasianidae,"Grouse, pheasants and partridges",11,BL3,Tympanuchus_pallidicinctus,Tympanuchus pallidicinctus,Lesser Prairie-chicken,Tympanuchus_pallidicinctus,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,Galliformes,Numididae,Guineafowl,9,BL3,Agelastes_meleagrides,Agelastes meleagrides,White-breasted Guineafowl,Agelastes_meleagrides,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,Galliformes,Numididae,Guineafowl,9,BL3,Agelastes_niger,Agelastes niger,Black Guineafowl,Agelastes_niger,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,Galliformes,Numididae,Guineafowl,9,BL3,Guttera_plumifera,Guttera plumifera,Plumed Guineafowl,Guttera_plumifera,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,Galliformes,Odontophoridae,New World quails,10,BL3,Dendrortyx_barbatus,Dendrortyx barbatus,Bearded Wood-partridge,Dendrortyx_barbatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,Galliformes,Odontophoridae,New World quails,10,BL3,Dendrortyx_leucophrys,Dendrortyx leucophrys,Buffy-crowned Wood-partridge,Dendrortyx_leucophrys,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,Galliformes,Odontophoridae,New World quails,10,BL3,Oreortyx_pictus,Oreortyx pictus,Mountain Quail,Oreortyx_pictus,6.61,14.03,NA,0.471133286,FrancisLab,skeleton,NA,NA,Most FrancisLab measures of transverse/corneal/CT are averages across multiple individuals per species
466,Galliformes,Odontophoridae,New World quails,10,BL3,Callipepla_californica,Callipepla californica,California Quail,Callipepla_californica,5.6175,12.48,NA,0.450333406,FrancisLab,skeleton,NA,NA,Most FrancisLab measures of transverse/corneal/CT are averages across multiple individuals per species
467,Galliformes,Odontophoridae,New World quails,10,BL3,Callipepla_gambelii,Callipepla gambelii,Gambel's Quail,Callipepla_gambelii,5.805,12.095,NA,0.479959847,FrancisLab,skeleton,NA,NA,Most FrancisLab measures of transverse/corneal/CT are averages across multiple individuals per species
470,Galliformes,Odontophoridae,New World quails,10,BL3,Colinus_nigrogularis,Colinus nigrogularis,Black-throated Bobwhite,Colinus_nigrogularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_capueira,Odontophorus capueira,Spot-winged Wood-quail,Odontophorus_capueira,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_melanotis,Odontophorus melanotis,Black-eared Wood-quail,Odontophorus_melanotis,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_erythrops,Odontophorus erythrops,Rufous-fronted Wood-quail,Odontophorus_erythrops,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_atrifrons,Odontophorus atrifrons,Black-fronted Wood-quail,Odontophorus_atrifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_hyperythrus,Odontophorus hyperythrus,Chestnut Wood-quail,Odontophorus_hyperythrus,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_melanonotus,Odontophorus melanonotus,Dark-backed Wood-quail,Odontophorus_melanonotus,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_speciosus,Odontophorus speciosus,Rufous-breasted Wood-quail,Odontophorus_speciosus,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_dialeucos,Odontophorus dialeucos,Tacarcuna Wood-quail,Odontophorus_dialeucos,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_strophium,Odontophorus strophium,Gorgeted Wood-quail,Odontophorus_strophium,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_leucolaemus,Odontophorus leucolaemus,Black-breasted Wood-quail,Odontophorus_leucolaemus,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_balliviani,Odontophorus balliviani,Stripe-faced Wood-quail,Odontophorus_balliviani,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_stellatus,Odontophorus stellatus,Starred Wood-quail,Odontophorus_stellatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,Galliformes,Odontophoridae,New World quails,10,BL3,Odontophorus_guttatus,Odontophorus guttatus,Spotted Wood-quail,Odontophorus_guttatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,Galliformes,Odontophoridae,New World quails,10,BL3,Dactylortyx_thoracicus,Dactylortyx thoracicus,Singing Quail,Dactylortyx_thoracicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,Galliformes,Odontophoridae,New World quails,10,BL3,Cyrtonyx_ocellatus,Cyrtonyx ocellatus,Ocellated Quail,Cyrtonyx_ocellatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,Galliformes,Odontophoridae,New World quails,10,BL3,Rhynchortyx_cinctus,Rhynchortyx cinctus,Tawny-faced Quail,Rhynchortyx_cinctus,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,Anseriformes,Anhimidae,Screamers,12,BL3,Chauna_chavaria,Chauna chavaria,Northern Screamer,Chauna_chavaria,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Dendrocygna_arcuata,Dendrocygna arcuata,Wandering Whistling-duck,Dendrocygna_arcuata,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Dendrocygna_arborea,Dendrocygna arborea,West Indian Whistling-duck,Dendrocygna_arborea,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Nomonyx_dominicus,Nomonyx dominicus,Masked Duck,Nomonyx_dominicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Oxyura_vittata,Oxyura vittata,Lake Duck,Oxyura_vittata,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Oxyura_australis,Oxyura australis,Blue-billed Duck,Oxyura_australis,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cygnus_melancoryphus,Cygnus melancoryphus,Black-necked Swan,Cygnus_melancoryphus,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cygnus_buccinator,Cygnus buccinator,Trumpeter Swan,Cygnus_buccinator,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cygnus_columbianus,Cygnus columbianus,Tundra Swan,Cygnus_columbianus,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_cygnoides,Anser cygnoides,Swan Goose,Anser_cygnoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_brachyrhynchus,Anser brachyrhynchus,Pink-footed Goose,Anser_brachyrhynchus,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_fabalis,Anser fabalis,Bean Goose,Anser_fabalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_albifrons,Anser albifrons,Greater White-fronted Goose,Anser_albifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_erythropus,Anser erythropus,Lesser White-fronted Goose,Anser_erythropus,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anser_anser,Anser anser,Greylag Goose,Anser_anser,NA,NA,NA,NA,NA,NA,NA,NA,NA
